iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,mn_sat,tuition,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,satis_2,length,numdat_2,attr7_2,sinc7_2,intel7_2,fun7_2,amb7_2,shar7_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2,you_call,them_cal,date_3,numdat_3,num_in_3,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr7_3,sinc7_3,intel7_3,fun7_3,amb7_3,shar7_3,attr4_3,sinc4_3,intel4_3,fun4_3,amb4_3,shar4_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,shar2_3,attr3_3,sinc3_3,intel3_3,fun3_3,amb3_3,attr5_3,sinc5_3,intel5_3,fun5_3,amb5_3
27,7,0,13,2,2,16,4,,16,16,55,0,-0.16,0,23,1,20.00,25.00,25.00,10.00,10.00,10.00,1,9.00,8.00,9.00,10.00,9.00,8.00,10.00,7.00,2,22,Speech Language Pathology,3.00,,,,3,1,5,"Westchester, NY","10,523","48,441.00",1,6,2,Speech Language Pathologist,9.00,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,5,4,17.00,10.00,18.00,20.00,25.00,10.00,,,,,,,30.00,5.00,15.00,20.00,10.00,20.00,6,6,7,7,7,,,,,,0,5.00,6.00,6.00,4.00,3.00,4.00,4.00,1.00,2,1.00,,,,,,,,,,,,3,1,2,,,,,,,20.00,20.00,15.00,15.00,15.00,15.00,,,,,,,,,,,,,6,7,5,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,8,0,15,2,2,16,1,,3,1,40,0,,0,25,4,25.00,20.00,25.00,20.00,10.00,0.00,0,8.00,8.00,7.00,8.00,7.00,3.00,6.00,2.00,2,26,Speech Languahe Pathology,3.00,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.00,6.00,6.00,6.00,5.00,2.00,2.00,4.00,2,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,8,0,15,2,2,16,1,,4,2,41,0,,0,30,4,30.00,20.00,10.00,30.00,0.00,10.00,1,8.00,8.00,8.00,8.00,8.00,8.00,5.00,,2,26,Speech Languahe Pathology,3.00,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.00,6.00,5.00,4.00,5.00,2.00,2.00,2.00,2,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,8,0,15,2,2,16,1,,5,3,42,0,,0,23,4,20.00,25.00,20.00,15.00,10.00,10.00,1,7.00,10.00,9.00,8.00,9.00,,8.00,6.00,2,26,Speech Languahe Pathology,3.00,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.00,5.00,8.00,5.00,8.00,3.00,3.00,3.00,2,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,8,0,15,2,2,16,1,,8,4,43,0,,1,24,2,25.00,35.00,30.00,10.00,0.00,0.00,0,5.00,6.00,6.00,4.00,7.00,6.00,5.00,2.00,2,26,Speech Languahe Pathology,3.00,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4.00,6.00,5.00,4.00,4.00,3.00,3.00,4.50,2,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,8,0,15,2,2,16,1,,12,5,44,0,,1,24,2,25.00,15.00,25.00,25.00,15.00,15.00,1,5.00,5.00,5.00,5.00,6.00,5.00,5.00,5.00,2,26,Speech Languahe Pathology,3.00,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4.00,6.00,7.00,4.00,5.00,2.00,2.00,4.00,2,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,8,0,15,2,2,16,1,,15,6,45,0,,1,28,2,25.00,15.00,25.00,15.00,0.00,20.00,1,7.00,7.00,7.00,6.00,6.00,6.00,8.00,7.00,2,26,Speech Languahe Pathology,3.00,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4.00,6.00,5.00,3.00,3.00,3.00,3.00,3.00,2,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,8,0,15,2,2,16,1,,2,7,46,1,,1,26,2,20.00,35.00,20.00,10.00,10.00,5.00,1,7.00,7.00,7.00,7.00,7.00,9.00,8.00,7.00,2,26,Speech Languahe Pathology,3.00,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.00,8.00,8.00,8.00,5.00,9.00,7.50,6.50,2,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,8,0,15,2,2,16,1,,9,8,47,0,,1,30,2,20.00,20.00,25.00,25.00,5.00,5.00,1,5.00,6.00,7.00,5.00,7.00,5.00,7.00,6.00,2,26,Speech Languahe Pathology,3.00,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4.00,6.00,6.00,5.00,4.00,3.00,2.00,5.00,2,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,8,0,15,2,2,16,1,,13,9,48,0,,1,22,2,30.00,15.00,25.00,25.00,5.00,0.00,0,7.00,8.00,5.00,6.00,3.00,3.00,5.00,2.00,2,26,Speech Languahe Pathology,3.00,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6.00,6.00,5.00,6.00,4.00,4.00,4.00,4.00,2,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,8,0,15,2,2,16,1,,16,10,49,0,,0,25,4,20.00,20.00,20.00,20.00,5.00,15.00,1,7.00,8.00,8.00,7.00,6.00,,7.00,5.00,2,26,Speech Languahe Pathology,3.00,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.00,5.00,7.00,5.50,5.00,4.00,4.00,3.00,2,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,8,0,15,2,2,16,1,,1,11,50,0,,0,27,1,35.00,10.00,20.00,15.00,10.00,10.00,0,6.00,8.00,8.00,7.00,8.00,5.00,7.00,7.00,2,26,Speech Languahe Pathology,3.00,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.00,8.00,9.00,5.00,8.00,6.00,3.00,5.00,2,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,8,0,15,2,2,16,1,,10,12,51,0,,1,23,2,25.00,10.00,35.00,15.00,0.00,15.00,0,6.00,7.00,7.00,3.00,2.00,1.00,5.00,9.00,2,26,Speech Languahe Pathology,3.00,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.00,4.50,6.00,4.00,5.50,6.00,4.50,4.50,2,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,8,0,15,2,2,16,1,,11,13,52,0,,1,21,2,15.00,20.00,15.00,30.00,5.00,15.00,0,5.00,6.00,7.00,5.00,6.00,5.00,5.00,3.00,2,26,Speech Languahe Pathology,3.00,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,8,0,15,2,2,16,1,,6,14,53,0,,1,28,2,40.00,15.00,20.00,10.00,5.00,10.00,0,7.00,8.00,8.00,7.00,8.00,7.00,7.00,7.00,2,26,Speech Languahe Pathology,3.00,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.00,6.00,7.00,5.00,6.00,7.00,8.00,5.50,2,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,8,0,15,2,2,16,1,,7,15,54,0,,1,28,2,40.00,20.00,20.00,20.00,0.00,0.00,0,7.00,8.00,7.00,7.00,7.00,7.00,7.00,6.00,2,26,Speech Languahe Pathology,3.00,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4.00,5.00,6.50,5.00,5.00,6.00,4.00,4.00,2,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,8,0,15,2,2,16,1,,14,16,55,0,,0,23,1,20.00,25.00,25.00,10.00,10.00,10.00,1,9.00,9.00,10.00,9.00,9.00,9.00,10.00,7.00,2,26,Speech Languahe Pathology,3.00,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4.00,6.00,6.00,5.00,6.00,6.00,4.00,4.00,2,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,9,0,17,2,2,16,9,,10,1,40,0,0.11,0,25,4,25.00,20.00,25.00,20.00,10.00,0.00,0,5.00,6.00,3.00,4.00,3.00,3.00,1.00,,2,22,Social Work,11.00,,,,2,4,5,"Washington, DC","22,151","61,152.00",1,6,1,Social Work Administration,9.00,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4,20.00,22.00,18.00,15.00,15.00,10.00,,,,,,,35.00,15.00,10.00,20.00,15.00,5.00,6,9,8,7,8,,,,,,0,4.00,9.00,4.00,4.00,5.00,,5.00,4.00,2,3.00,,,,,,,,,,,,6,3,2,,,,,,,35.00,20.00,15.00,20.00,10.00,0.00,,,,,,,,,,,,,7,8,6,7,7,,,,,,0,1,0,,,40.00,20.00,15.00,15.00,5.00,5.00,,,,,,,,,,,,,,,,,,,7,9,7,7,7,,,,,
29,9,0,17,2,2,16,9,,11,2,41,0,-0.57,0,30,4,30.00,20.00,10.00,30.00,0.00,10.00,0,8.00,8.00,8.00,8.00,8.00,,8.00,,2,22,Social Work,11.00,,,,2,4,5,"Washington, DC","22,151","61,152.00",1,6,1,Social Work Administration,9.00,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4,20.00,22.00,18.00,15.00,15.00,10.00,,,,,,,35.00,15.00,10.00,20.00,15.00,5.00,6,9,8,7,8,,,,,,0,4.00,8.00,6.00,3.00,6.00,,4.00,4.00,2,3.00,,,,,,,,,,,,6,3,2,,,,,,,35.00,20.00,15.00,20.00,10.00,0.00,,,,,,,,,,,,,7,8,6,7,7,,,,,,0,1,0,,,40.00,20.00,15.00,15.00,5.00,5.00,,,,,,,,,,,,,,,,,,,7,9,7,7,7,,,,,
29,9,0,17,2,2,16,9,,12,3,42,0,0.10,0,23,4,20.00,25.00,20.00,15.00,10.00,10.00,0,3.00,8.00,7.00,5.00,8.00,,4.00,1.00,2,22,Social Work,11.00,,,,2,4,5,"Washington, DC","22,151","61,152.00",1,6,1,Social Work Administration,9.00,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4,20.00,22.00,18.00,15.00,15.00,10.00,,,,,,,35.00,15.00,10.00,20.00,15.00,5.00,6,9,8,7,8,,,,,,0,6.00,8.00,7.00,5.00,5.00,,6.00,3.00,2,3.00,,,,,,,,,,,,6,3,2,,,,,,,35.00,20.00,15.00,20.00,10.00,0.00,,,,,,,,,,,,,7,8,6,7,7,,,,,,0,1,0,,,40.00,20.00,15.00,15.00,5.00,5.00,,,,,,,,,,,,,,,,,,,7,9,7,7,7,,,,,
29,9,0,17,2,2,16,9,,15,4,43,0,0.31,1,24,2,25.00,35.00,30.00,10.00,0.00,0.00,0,4.00,4.00,5.00,4.00,6.00,5.00,5.00,2.00,2,22,Social Work,11.00,,,,2,4,5,"Washington, DC","22,151","61,152.00",1,6,1,Social Work Administration,9.00,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4,20.00,22.00,18.00,15.00,15.00,10.00,,,,,,,35.00,15.00,10.00,20.00,15.00,5.00,6,9,8,7,8,,,,,,0,5.00,7.00,5.00,3.00,5.00,,5.00,4.00,,3.00,,,,,,,,,,,,6,3,2,,,,,,,35.00,20.00,15.00,20.00,10.00,0.00,,,,,,,,,,,,,7,8,6,7,7,,,,,,0,1,0,,,40.00,20.00,15.00,15.00,5.00,5.00,,,,,,,,,,,,,,,,,,,7,9,7,7,7,,,,,
29,9,0,17,2,2,16,9,,3,5,44,1,-0.41,1,24,2,25.00,15.00,25.00,25.00,15.00,15.00,1,7.00,6.00,7.00,6.00,7.00,5.00,7.00,5.00,2,22,Social Work,11.00,,,,2,4,5,"Washington, DC","22,151","61,152.00",1,6,1,Social Work Administration,9.00,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4,20.00,22.00,18.00,15.00,15.00,10.00,,,,,,,35.00,15.00,10.00,20.00,15.00,5.00,6,9,8,7,8,,,,,,1,8.00,6.00,7.00,3.00,7.00,2.00,6.00,4.00,2,3.00,,,,,,,,,,,,6,3,2,,,,,,,35.00,20.00,15.00,20.00,10.00,0.00,,,,,,,,,,,,,7,8,6,7,7,,,,,,0,1,0,,,40.00,20.00,15.00,15.00,5.00,5.00,,,,,,,,,,,,,,,,,,,7,9,7,7,7,,,,,
29,9,0,17,2,2,16,9,,6,6,45,1,0.08,1,28,2,25.00,15.00,25.00,15.00,0.00,20.00,1,8.00,8.00,6.00,7.00,6.00,6.00,7.00,7.00,2,22,Social Work,11.00,,,,2,4,5,"Washington, DC","22,151","61,152.00",1,6,1,Social Work Administration,9.00,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4,20.00,22.00,18.00,15.00,15.00,10.00,,,,,,,35.00,15.00,10.00,20.00,15.00,5.00,6,9,8,7,8,,,,,,1,6.00,8.00,7.00,4.00,7.00,2.00,6.00,4.00,2,3.00,,,,,,,,,,,,6,3,2,,,,,,,35.00,20.00,15.00,20.00,10.00,0.00,,,,,,,,,,,,,7,8,6,7,7,,,,,,0,1,0,,,40.00,20.00,15.00,15.00,5.00,5.00,,,,,,,,,,,,,,,,,,,7,9,7,7,7,,,,,
29,9,0,17,2,2,16,9,,9,7,46,0,0.10,1,26,2,20.00,35.00,20.00,10.00,10.00,5.00,0,6.00,7.00,6.00,8.00,7.00,7.00,7.00,6.00,,22,Social Work,11.00,,,,2,4,5,"Washington, DC","22,151","61,152.00",1,6,1,Social Work Administration,9.00,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4,20.00,22.00,18.00,15.00,15.00,10.00,,,,,,,35.00,15.00,10.00,20.00,15.00,5.00,6,9,8,7,8,,,,,,1,8.00,6.00,6.00,5.00,,,7.00,4.00,2,3.00,,,,,,,,,,,,6,3,2,,,,,,,35.00,20.00,15.00,20.00,10.00,0.00,,,,,,,,,,,,,7,8,6,7,7,,,,,,0,1,0,,,40.00,20.00,15.00,15.00,5.00,5.00,,,,,,,,,,,,,,,,,,,7,9,7,7,7,,,,,
29,9,0,17,2,2,16,9,,16,8,47,0,0.04,1,30,2,20.00,20.00,25.00,25.00,5.00,5.00,0,5.00,6.00,5.00,6.00,7.00,2.00,6.00,5.00,,22,Social Work,11.00,,,,2,4,5,"Washington, DC","22,151","61,152.00",1,6,1,Social Work Administration,9.00,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4,20.00,22.00,18.00,15.00,15.00,10.00,,,,,,,35.00,15.00,10.00,20.00,15.00,5.00,6,9,8,7,8,,,,,,0,5.00,6.00,6.00,7.00,6.00,,6.00,4.00,2,3.00,,,,,,,,,,,,6,3,2,,,,,,,35.00,20.00,15.00,20.00,10.00,0.00,,,,,,,,,,,,,7,8,6,7,7,,,,,,0,1,0,,,40.00,20.00,15.00,15.00,5.00,5.00,,,,,,,,,,,,,,,,,,,7,9,7,7,7,,,,,
29,9,0,17,2,2,16,9,,4,9,48,0,0.11,1,22,2,30.00,15.00,25.00,25.00,5.00,0.00,0,6.00,8.00,9.00,5.00,9.00,3.00,5.00,7.00,2,22,Social Work,11.00,,,,2,4,5,"Washington, DC","22,151","61,152.00",1,6,1,Social Work Administration,9.00,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4,20.00,22.00,18.00,15.00,15.00,10.00,,,,,,,35.00,15.00,10.00,20.00,15.00,5.00,6,9,8,7,8,,,,,,1,8.00,7.00,8.00,8.00,8.00,6.00,8.00,5.00,2,3.00,,,,,,,,,,,,6,3,2,,,,,,,35.00,20.00,15.00,20.00,10.00,0.00,,,,,,,,,,,,,7,8,6,7,7,,,,,,0,1,0,,,40.00,20.00,15.00,15.00,5.00,5.00,,,,,,,,,,,,,,,,,,,7,9,7,7,7,,,,,
29,9,0,17,2,2,16,9,,7,10,49,0,0.20,0,25,4,20.00,20.00,20.00,20.00,5.00,15.00,1,7.00,8.00,8.00,7.00,6.00,5.00,7.00,5.00,2,22,Social Work,11.00,,,,2,4,5,"Washington, DC","22,151","61,152.00",1,6,1,Social Work Administration,9.00,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4,20.00,22.00,18.00,15.00,15.00,10.00,,,,,,,35.00,15.00,10.00,20.00,15.00,5.00,6,9,8,7,8,,,,,,0,7.00,5.00,6.00,8.00,6.00,4.00,5.00,6.00,2,3.00,,,,,,,,,,,,6,3,2,,,,,,,35.00,20.00,15.00,20.00,10.00,0.00,,,,,,,,,,,,,7,8,6,7,7,,,,,,0,1,0,,,40.00,20.00,15.00,15.00,5.00,5.00,,,,,,,,,,,,,,,,,,,7,9,7,7,7,,,,,
29,9,0,17,2,2,16,9,,8,11,50,0,0.54,0,27,1,35.00,10.00,20.00,15.00,10.00,10.00,0,6.00,,,,,,7.00,7.00,2,22,Social Work,11.00,,,,2,4,5,"Washington, DC","22,151","61,152.00",1,6,1,Social Work Administration,9.00,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4,20.00,22.00,18.00,15.00,15.00,10.00,,,,,,,35.00,15.00,10.00,20.00,15.00,5.00,6,9,8,7,8,,,,,,1,7.00,7.00,7.00,7.00,7.00,,7.00,5.00,2,3.00,,,,,,,,,,,,6,3,2,,,,,,,35.00,20.00,15.00,20.00,10.00,0.00,,,,,,,,,,,,,7,8,6,7,7,,,,,,0,1,0,,,40.00,20.00,15.00,15.00,5.00,5.00,,,,,,,,,,,,,,,,,,,7,9,7,7,7,,,,,
29,9,0,17,2,2,16,9,,1,12,51,0,-0.05,1,23,2,25.00,10.00,35.00,15.00,0.00,15.00,0,5.00,8.00,5.00,3.00,3.00,3.00,6.00,5.00,2,22,Social Work,11.00,,,,2,4,5,"Washington, DC","22,151","61,152.00",1,6,1,Social Work Administration,9.00,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4,20.00,22.00,18.00,15.00,15.00,10.00,,,,,,,35.00,15.00,10.00,20.00,15.00,5.00,6,9,8,7,8,,,,,,1,6.00,7.00,7.00,4.00,6.00,6.00,6.00,5.00,2,3.00,,,,,,,,,,,,6,3,2,,,,,,,35.00,20.00,15.00,20.00,10.00,0.00,,,,,,,,,,,,,7,8,6,7,7,,,,,,0,1,0,,,40.00,20.00,15.00,15.00,5.00,5.00,,,,,,,,,,,,,,,,,,,7,9,7,7,7,,,,,
29,9,0,17,2,2,16,9,,2,13,52,0,0.42,1,21,2,15.00,20.00,15.00,30.00,5.00,15.00,0,5.00,7.00,6.00,7.00,5.00,5.00,5.00,4.00,2,22,Social Work,11.00,,,,2,4,5,"Washington, DC","22,151","61,152.00",1,6,1,Social Work Administration,9.00,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4,20.00,22.00,18.00,15.00,15.00,10.00,,,,,,,35.00,15.00,10.00,20.00,15.00,5.00,6,9,8,7,8,,,,,,1,6.00,8.00,8.00,5.00,7.00,5.00,8.00,7.00,2,3.00,,,,,,,,,,,,6,3,2,,,,,,,35.00,20.00,15.00,20.00,10.00,0.00,,,,,,,,,,,,,7,8,6,7,7,,,,,,0,1,0,,,40.00,20.00,15.00,15.00,5.00,5.00,,,,,,,,,,,,,,,,,,,7,9,7,7,7,,,,,
29,9,0,17,2,2,16,9,,13,14,53,0,0.06,1,28,2,40.00,15.00,20.00,10.00,5.00,10.00,0,6.00,8.00,8.00,7.00,7.00,6.00,7.00,7.00,2,22,Social Work,11.00,,,,2,4,5,"Washington, DC","22,151","61,152.00",1,6,1,Social Work Administration,9.00,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4,20.00,22.00,18.00,15.00,15.00,10.00,,,,,,,35.00,15.00,10.00,20.00,15.00,5.00,6,9,8,7,8,,,,,,1,9.00,8.00,8.00,5.00,7.00,,8.00,5.00,2,3.00,,,,,,,,,,,,6,3,2,,,,,,,35.00,20.00,15.00,20.00,10.00,0.00,,,,,,,,,,,,,7,8,6,7,7,,,,,,0,1,0,,,40.00,20.00,15.00,15.00,5.00,5.00,,,,,,,,,,,,,,,,,,,7,9,7,7,7,,,,,
29,9,0,17,2,2,16,9,,14,15,54,0,-0.16,1,28,2,40.00,20.00,20.00,20.00,0.00,0.00,0,5.00,8.00,7.00,7.00,7.00,5.00,6.00,6.00,2,22,Social Work,11.00,,,,2,4,5,"Washington, DC","22,151","61,152.00",1,6,1,Social Work Administration,9.00,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4,20.00,22.00,18.00,15.00,15.00,10.00,,,,,,,35.00,15.00,10.00,20.00,15.00,5.00,6,9,8,7,8,,,,,,0,6.00,7.00,6.00,4.00,6.00,5.00,6.00,4.00,,3.00,,,,,,,,,,,,6,3,2,,,,,,,35.00,20.00,15.00,20.00,10.00,0.00,,,,,,,,,,,,,7,8,6,7,7,,,,,,0,1,0,,,40.00,20.00,15.00,15.00,5.00,5.00,,,,,,,,,,,,,,,,,,,7,9,7,7,7,,,,,
29,9,0,17,2,2,16,9,,5,16,55,0,0.52,0,23,1,20.00,25.00,25.00,10.00,10.00,10.00,0,6.00,8.00,8.00,8.00,9.00,6.00,7.00,8.00,2,22,Social Work,11.00,,,,2,4,5,"Washington, DC","22,151","61,152.00",1,6,1,Social Work Administration,9.00,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4,20.00,22.00,18.00,15.00,15.00,10.00,,,,,,,35.00,15.00,10.00,20.00,15.00,5.00,6,9,8,7,8,,,,,,1,6.00,8.00,7.00,6.00,5.00,3.00,6.00,6.00,2,3.00,,,,,,,,,,,,6,3,2,,,,,,,35.00,20.00,15.00,20.00,10.00,0.00,,,,,,,,,,,,,7,8,6,7,7,,,,,,0,1,0,,,40.00,20.00,15.00,15.00,5.00,5.00,,,,,,,,,,,,,,,,,,,7,9,7,7,7,,,,,
30,10,0,19,2,2,16,15,,16,1,40,0,0.19,0,25,4,25.00,20.00,25.00,20.00,10.00,0.00,0,6.00,6.00,8.00,7.00,8.00,4.00,2.00,1.00,2,23,Law,1.00,,,,2,2,4,Boston,"1,867",,1,7,2,Lawyer,1.00,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,3,2,10.00,20.00,20.00,20.00,20.00,10.00,,,,,,,35.00,5.00,15.00,20.00,10.00,15.00,7,8,9,8,8,,,,,,0,3.00,6.00,6.00,5.00,6.00,5.00,6.00,5.00,2,1.00,,,,,,,,,,,,3,1,3,,,,,,,20.00,15.00,15.00,20.00,10.00,20.00,,,,,,,,,,,,,6,8,8,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,10,0,19,2,2,16,15,,1,2,41,0,-0.44,0,30,4,30.00,20.00,10.00,30.00,0.00,10.00,0,10.00,10.00,10.00,10.00,10.00,,7.00,,2,23,Law,1.00,,,,2,2,4,Boston,"1,867",,1,7,2,Lawyer,1.00,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,3,2,10.00,20.00,20.00,20.00,20.00,10.00,,,,,,,35.00,5.00,15.00,20.00,10.00,15.00,7,8,9,8,8,,,,,,0,8.00,9.00,8.00,5.00,9.00,5.00,8.00,5.00,2,1.00,,,,,,,,,,,,3,1,3,,,,,,,20.00,15.00,15.00,20.00,10.00,20.00,,,,,,,,,,,,,6,8,8,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
